transaction_id,product,category,quantity,unit_price,discount,total,transaction_date,transaction_time,region,store_id,customer_id,payment_method,is_online
256,Desk,Furniture,5,482.34,0.0,2411.7,2025-04-22,00:00:00,South,19,281,Google Pay,True
257,T-shirt,Clothing,2,28.53,0.0,57.06,2021-05-23,00:00:00,South,22,4503,Apple Pay,False
258,Monitor,Electronics,4,601.71,0.18,1973.61,2025-03-14,23:31:52,South,48,3557,Apple Pay,True
259,Mouse,Electronics,2,89.19,0.0,178.38,2024-12-19,23:31:52,North,29,4987,Credit Card,True
260,Sweater,Clothing,3,69.39,0.05,197.76,2023-07-30,00:00:00,South,10,137,PayPal,False
261,Toaster,Appliances,4,26.09,0.05,99.14,2021-02-25,00:00:00,North,9,3308,Credit Card,True
262,Sofa,Furniture,3,907.03,0.09,2476.19,2025-05-13,23:31:52,East,41,591,Credit Card,False
263,Laptop,Electronics,5,1010.09,0.0,5050.45,2024-08-30,23:31:52,East,17,567,Apple Pay,True
264,Smartphone,Electronics,1,466.54,0.1,419.89,2020-02-29,00:00:00,East,43,555,Apple Pay,True
265,Headphones,Electronics,5,113.52,0.03,550.57,2024-12-09,23:31:52,South,28,55,Cash,False
266,Jacket,Clothing,4,224.67,0.0,898.68,2024-06-09,23:31:52,West,36,2482,Debit Card,True
267,Jacket,Clothing,1,123.22,0.0,123.22,2024-07-07,23:31:52,South,25,2803,Apple Pay,True
268,Desk,Furniture,5,310.58,0.0,1552.9,2025-03-19,23:31:52,East,49,314,Apple Pay,False
269,Smartphone,Electronics,4,975.49,0.0,3901.96,2025-03-13,23:31:52,East,26,4230,Apple Pay,True
270,Sofa,Furniture,3,765.06,0.0,2295.18,2025-01-19,23:31:52,East,23,3155,Cash,True
271,Headphones,Electronics,3,297.94,0.0,893.82,2025-01-03,23:31:52,West,45,1158,Credit Card,False
272,Sweater,Clothing,5,58.97,0.0,294.85,2025-04-26,23:31:52,North,11,4190,Google Pay,False
273,Headphones,Electronics,2,144.98,0.0,289.96,2024-07-19,23:31:52,East,16,4982,Debit Card,False
274,Sofa,Furniture,2,1865.48,0.26,2760.91,2020-06-21,00:00:00,West,46,3845,Credit Card,True
275,Coffee Maker,Appliances,3,99.69,0.2,239.26,2025-03-05,00:00:00,North,26,2818,Cash,True
276,Smartphone,Electronics,2,875.26,0.0,1750.52,2024-12-02,23:31:52,West,7,1050,Google Pay,True
277,Coffee Maker,Appliances,4,208.33,0.0,833.32,2024-07-02,23:31:52,South,29,3254,Apple Pay,True
278,Coffee Maker,Appliances,1,102.54,0.09,93.31,2023-05-01,00:00:00,West,38,4204,PayPal,False
279,Toaster,Appliances,4,94.86,0.0,379.44,2024-05-30,23:31:52,East,33,2303,Credit Card,True
280,Sofa,Furniture,4,865.35,0.0,3461.4,2024-12-25,23:31:52,South,11,566,Apple Pay,True
281,Chair,Furniture,4,452.22,0.0,1808.88,2025-02-10,23:31:52,North,45,2744,Google Pay,False
282,Sweater,Clothing,5,51.48,0.0,257.4,2023-04-26,00:00:00,West,3,4809,Apple Pay,True
283,Coffee Maker,Appliances,2,98.57,0.0,197.14,2020-09-04,00:00:00,South,42,1412,Debit Card,True
284,Mouse,Electronics,2,123.85,0.0,247.7,2024-02-09,00:00:00,West,23,4692,Credit Card,False
285,Jeans,Clothing,3,73.06,0.0,219.18,2020-08-30,00:00:00,North,26,2897,PayPal,False
286,Sofa,Furniture,2,1014.68,0.0,2029.36,2021-01-07,00:00:00,South,50,1485,Cash,False
287,Mouse,Electronics,3,15.13,0.0,45.39,2025-01-06,23:31:52,South,46,4445,Google Pay,False
288,Jacket,Clothing,5,130.16,0.27,475.08,2024-06-28,23:31:52,East,25,321,Google Pay,False
289,Toaster,Appliances,3,55.59,0.0,166.77,2025-04-23,00:00:00,East,16,107,Debit Card,True
290,Desk,Furniture,2,440.4,0.23,678.22,2024-09-11,23:31:52,East,30,4984,Apple Pay,False
291,Jacket,Clothing,2,147.8,0.0,295.6,2024-08-20,23:31:52,East,39,3895,Cash,True
292,Chair,Furniture,1,315.37,0.0,315.37,2020-11-13,00:00:00,East,47,1144,Apple Pay,False
293,Blender,Appliances,3,51.48,0.0,154.44,2024-10-04,23:31:52,West,26,1598,Credit Card,False
294,Toaster,Appliances,4,54.4,0.0,217.6,2021-06-11,00:00:00,North,12,1999,Cash,False
295,Sweater,Clothing,5,41.59,0.0,207.95,2025-03-15,23:31:52,West,34,2101,Apple Pay,False
296,Bed Frame,Furniture,5,1433.86,0.2,5735.44,2025-02-09,23:31:52,West,9,671,PayPal,False
297,Sweater,Clothing,3,36.85,0.08,101.71,2024-09-22,23:31:52,North,3,2267,Debit Card,False
298,Headphones,Electronics,2,144.57,0.27,211.07,2024-09-10,23:31:52,East,43,4943,Apple Pay,True
299,Laptop,Electronics,1,2298.45,0.0,2298.45,2025-03-29,23:31:52,North,43,4308,Google Pay,True
300,Sweater,Clothing,5,35.52,0.0,177.6,2025-03-16,23:31:52,North,49,4404,Debit Card,False
301,Mouse,Electronics,2,98.19,0.09,178.71,2024-12-20,23:31:52,West,10,436,Credit Card,True
302,Sofa,Furniture,3,701.87,0.18,1726.6,2020-07-30,00:00:00,East,49,3120,Google Pay,False
303,Laptop,Electronics,2,2083.35,0.0,4166.7,2020-08-16,00:00:00,East,10,1641,Credit Card,False
304,Desk,Furniture,4,114.63,0.0,458.52,2024-01-03,00:00:00,West,44,4996,Cash,True
305,Keyboard,Electronics,3,119.84,0.0,359.52,2025-03-25,23:31:52,East,39,3421,Cash,True
306,Monitor,Electronics,5,670.41,0.15,2849.24,2024-06-12,23:31:52,West,1,3779,PayPal,True
307,Keyboard,Electronics,2,176.68,0.0,353.36,2025-05-07,23:31:52,West,19,205,Cash,True
308,Jeans,Clothing,5,87.68,0.26,324.42,2025-03-25,00:00:00,East,36,3254,Google Pay,False
309,Bed Frame,Furniture,1,785.62,0.0,785.62,2024-07-05,23:31:52,East,40,4833,Cash,True
310,Toaster,Appliances,3,30.1,0.0,90.3,2024-07-07,23:31:52,North,28,2251,Debit Card,True
311,Shoes,Clothing,5,136.21,0.0,681.05,2025-03-28,23:31:52,South,35,620,Google Pay,True
312,Sofa,Furniture,3,1896.77,0.0,5690.31,2025-03-03,23:31:52,East,25,3044,Debit Card,True
313,Sweater,Clothing,5,105.81,0.0,529.05,2025-04-09,23:31:52,North,36,3852,PayPal,False
314,Blender,Appliances,5,110.1,0.0,550.5,2024-09-27,23:31:52,South,46,4756,Apple Pay,False
315,Sofa,Furniture,4,653.49,0.0,2613.96,2025-04-19,23:31:52,East,28,4284,Cash,True
316,Bookshelf,Furniture,2,389.18,0.0,778.36,2022-01-10,00:00:00,South,4,4782,Apple Pay,True
317,Coffee Maker,Appliances,2,97.16,0.0,194.32,2022-05-26,00:00:00,North,42,417,Apple Pay,False
318,Tablet,Electronics,3,223.27,0.0,669.81,2025-04-13,23:31:52,East,3,4326,PayPal,False
319,Bed Frame,Furniture,2,579.49,0.06,1089.44,2024-10-05,23:31:52,East,40,3631,PayPal,True
320,Coffee Maker,Appliances,3,93.29,0.21,221.1,2025-01-27,23:31:52,North,31,486,Apple Pay,True
321,Blender,Appliances,5,70.53,0.3,246.85,2023-11-24,00:00:00,South,12,1957,PayPal,True
322,Bed Frame,Furniture,5,1376.47,0.0,6882.35,2025-02-03,23:31:52,West,35,3997,Debit Card,True
323,Smartphone,Electronics,5,1114.54,0.0,5572.7,2025-02-01,23:31:52,North,29,1319,PayPal,True
324,Bookshelf,Furniture,2,385.56,0.0,771.12,2023-07-29,00:00:00,South,16,875,Apple Pay,True
325,Sweater,Clothing,5,55.82,0.0,279.1,2020-08-20,00:00:00,West,30,4486,Cash,True
326,Bed Frame,Furniture,2,463.99,0.0,927.98,2021-05-23,00:00:00,East,13,1230,Apple Pay,True
327,Shoes,Clothing,4,172.73,0.0,690.92,2024-11-26,00:00:00,South,2,1755,Credit Card,False
328,Bed Frame,Furniture,4,936.43,0.0,3745.72,2024-08-05,23:31:52,North,8,4768,Cash,True
329,Bookshelf,Furniture,4,299.63,0.0,1198.52,2024-05-26,23:31:52,East,33,4532,Google Pay,False
330,Keyboard,Electronics,2,61.51,0.04,118.1,2024-10-26,23:31:52,North,13,2247,Debit Card,False
331,Monitor,Electronics,1,406.32,0.0,406.32,2025-01-13,23:31:52,West,35,1705,Cash,False
332,Chair,Furniture,3,175.77,0.26,390.21,2021-10-16,00:00:00,South,37,692,PayPal,True
333,Blender,Appliances,1,193.28,0.0,193.28,2024-10-18,23:31:52,South,34,1915,Google Pay,True
334,Coffee Maker,Appliances,1,135.08,0.0,135.08,2024-10-02,23:31:52,South,29,3523,Cash,False
335,Toaster,Appliances,1,97.87,0.17,81.23,2025-04-22,23:31:52,North,20,527,Google Pay,True
336,Tablet,Electronics,3,280.44,0.0,841.32,2025-04-24,23:31:52,East,32,1023,Debit Card,True
337,Bed Frame,Furniture,5,215.65,0.0,1078.25,2024-10-05,23:31:52,East,40,1586,PayPal,False
338,Shoes,Clothing,3,42.49,0.0,127.47,2024-09-18,23:31:52,South,2,912,Google Pay,False
339,Mouse,Electronics,4,109.27,0.0,437.08,2024-12-12,23:31:52,East,17,4363,Cash,False
340,Coffee Maker,Appliances,1,264.9,0.0,264.9,2024-11-10,23:31:52,South,38,399,Google Pay,True
341,Toaster,Appliances,3,87.17,0.0,261.51,2022-04-01,00:00:00,East,15,2617,Debit Card,False
342,Keyboard,Electronics,5,178.42,0.01,883.18,2025-03-20,23:31:52,North,12,4391,Debit Card,True
343,Coffee Maker,Appliances,4,277.85,0.01,1100.29,2025-02-11,23:31:52,South,23,3010,Google Pay,False
344,Jacket,Clothing,2,273.77,0.0,547.54,2024-09-15,23:31:52,East,48,2082,Credit Card,False
345,Bed Frame,Furniture,3,1124.67,0.0,3374.01,2023-05-03,00:00:00,West,32,4515,Debit Card,True
346,Sweater,Clothing,5,114.35,0.13,497.42,2021-09-14,00:00:00,South,6,1811,Google Pay,False
347,Shoes,Clothing,3,194.25,0.0,582.75,2025-03-07,23:31:52,East,7,4173,Apple Pay,True
348,Mouse,Electronics,4,29.38,0.02,115.17,2025-03-13,23:31:52,North,37,490,Cash,True
349,Chair,Furniture,1,394.01,0.0,394.01,2025-03-22,00:00:00,South,29,1248,Credit Card,False
350,Keyboard,Electronics,1,116.68,0.0,116.68,2024-07-03,23:31:52,West,9,4666,Debit Card,True
351,Sofa,Furniture,5,623.67,0.0,3118.35,2024-12-16,23:31:52,West,49,3992,Google Pay,False
352,Jeans,Clothing,1,64.09,0.0,64.09,2025-01-30,23:31:52,West,46,1266,PayPal,True
353,T-shirt,Clothing,5,31.1,0.02,152.39,2024-11-22,00:00:00,East,2,1433,Apple Pay,True
354,Headphones,Electronics,1,289.24,0.0,289.24,2024-11-22,23:31:52,North,31,4509,Credit Card,True
355,T-shirt,Clothing,4,16.37,0.0,65.48,2024-07-04,23:31:52,South,15,115,Google Pay,False
356,T-shirt,Clothing,5,22.42,0.0,112.1,2024-11-06,23:31:52,North,47,2001,Apple Pay,True
357,Jeans,Clothing,2,90.79,0.0,181.58,2025-05-10,23:31:52,North,8,2490,Cash,True
358,Monitor,Electronics,5,237.36,0.0,1186.8,2024-12-24,23:31:52,West,45,4636,Debit Card,True
359,Coffee Maker,Appliances,3,229.82,0.0,689.46,2023-07-17,00:00:00,West,15,2932,Credit Card,True
360,Smartphone,Electronics,2,872.64,0.0,1745.28,2024-06-23,23:31:52,East,22,1768,Credit Card,True
361,Coffee Maker,Appliances,5,27.2,0.12,119.68,2024-11-04,23:31:52,East,49,942,Cash,True
362,Mouse,Electronics,1,78.0,0.0,78.0,2024-05-25,23:31:52,East,11,3731,Apple Pay,True
363,Sweater,Clothing,5,29.74,0.0,148.7,2024-06-26,23:31:52,North,36,1228,Apple Pay,False
364,Keyboard,Electronics,5,27.02,0.0,135.1,2024-07-30,00:00:00,East,38,1794,Cash,False
365,Keyboard,Electronics,3,136.66,0.0,409.98,2025-02-23,23:31:52,North,42,964,Debit Card,False
366,Shoes,Clothing,5,84.6,0.0,423.0,2024-09-20,00:00:00,East,31,4673,Debit Card,False
367,Toaster,Appliances,4,49.73,0.0,198.92,2024-08-21,23:31:52,North,34,2593,Credit Card,True
368,Sweater,Clothing,5,92.49,0.25,346.84,2024-10-26,23:31:52,North,30,3282,Apple Pay,True
369,Bed Frame,Furniture,3,1167.3,0.0,3501.9,2023-05-03,00:00:00,East,18,2946,Cash,True
370,Shoes,Clothing,1,76.28,0.22,59.5,2024-08-30,23:31:52,North,3,1146,Debit Card,False
371,Monitor,Electronics,4,401.52,0.0,1606.08,2025-01-15,23:31:52,South,46,3967,Apple Pay,False
372,Bookshelf,Furniture,4,370.82,0.0,1483.28,2025-01-02,23:31:52,East,39,4653,Apple Pay,True
373,Monitor,Electronics,1,699.43,0.01,692.44,2024-10-21,23:31:52,West,35,1377,Cash,False
374,T-shirt,Clothing,2,27.36,0.0,54.72,2024-08-08,23:31:52,South,12,3933,Credit Card,True
375,Jacket,Clothing,2,277.36,0.28,399.4,2025-03-14,23:31:52,East,45,3488,Debit Card,False
376,Jeans,Clothing,3,42.84,0.25,96.39,2025-05-12,23:31:52,South,9,2971,Apple Pay,True
377,Blender,Appliances,1,53.9,0.0,53.9,2024-08-11,23:31:52,South,48,1784,PayPal,True
378,Jacket,Clothing,4,264.79,0.0,1059.16,2024-11-02,00:00:00,South,44,219,Google Pay,True
379,Smartphone,Electronics,5,808.12,0.0,4040.6,2025-05-05,23:31:52,East,34,822,Cash,True
380,Bookshelf,Furniture,5,182.64,0.0,913.2,2020-09-09,00:00:00,North,26,716,Cash,True
381,Blender,Appliances,2,66.24,0.0,132.48,2025-02-07,23:31:52,South,37,2958,Credit Card,True
382,Laptop,Electronics,2,1806.64,0.0,3613.28,2024-11-02,23:31:52,North,31,2593,Debit Card,False
383,Toaster,Appliances,4,73.81,0.0,295.24,2023-12-12,00:00:00,North,18,4090,Debit Card,False
384,Mouse,Electronics,2,92.03,0.01,182.22,2024-08-23,23:31:52,South,47,4798,Debit Card,True
385,Mouse,Electronics,2,21.74,0.0,43.48,2025-01-23,23:31:52,West,31,4991,Debit Card,True
386,Jacket,Clothing,1,120.57,0.0,120.57,2025-03-02,23:31:52,East,22,1931,Credit Card,True
387,Mouse,Electronics,5,25.83,0.0,129.15,2025-02-18,23:31:52,West,46,3169,PayPal,True
388,Laptop,Electronics,3,1815.67,0.0,5447.01,2023-12-20,00:00:00,East,43,2890,Debit Card,True
389,Mouse,Electronics,5,126.07,0.0,630.35,2020-09-14,00:00:00,West,22,769,Apple Pay,True
390,Toaster,Appliances,2,29.74,0.0,59.48,2025-01-25,23:31:52,West,29,4602,Google Pay,True
391,Shoes,Clothing,2,133.63,0.0,267.26,2024-06-23,23:31:52,West,11,569,Cash,True
392,Laptop,Electronics,4,1889.9,0.0,7559.6,2024-07-02,23:31:52,South,37,928,Cash,False
393,Coffee Maker,Appliances,1,45.94,0.0,45.94,2024-09-15,23:31:52,North,7,4250,Debit Card,False
394,Headphones,Electronics,5,89.15,0.0,445.75,2023-03-25,00:00:00,South,10,3115,Apple Pay,True
395,Coffee Maker,Appliances,5,64.58,0.0,322.9,2025-05-12,23:31:52,West,13,3564,PayPal,False
396,Sweater,Clothing,5,96.34,0.0,481.7,2024-12-21,23:31:52,East,8,305,Debit Card,False
397,Desk,Furniture,1,670.7,0.0,670.7,2020-02-22,00:00:00,South,15,802,Apple Pay,True
398,T-shirt,Clothing,1,22.76,0.0,22.76,2024-09-19,23:31:52,North,20,2803,PayPal,True
399,Sofa,Furniture,4,870.22,0.23,2680.28,2024-12-28,23:31:52,West,28,2810,Cash,False
400,Jeans,Clothing,4,72.49,0.0,289.96,2025-05-08,23:31:52,East,42,696,Cash,True
401,Chair,Furniture,2,393.85,0.15,669.55,2025-01-17,23:31:52,West,42,1113,Credit Card,True
402,Desk,Furniture,1,313.75,0.0,313.75,2025-03-24,23:31:52,West,50,1305,Google Pay,True
403,Bed Frame,Furniture,1,799.51,0.0,799.51,2024-06-16,23:31:52,North,30,1516,Google Pay,True
404,Mouse,Electronics,1,107.43,0.28,77.35,2024-09-28,23:31:52,East,7,2931,Credit Card,False
405,Keyboard,Electronics,5,39.1,0.0,195.5,2024-08-09,00:00:00,South,27,1743,PayPal,False
406,Headphones,Electronics,1,179.62,0.23,138.31,2024-12-17,23:31:52,South,32,2292,Google Pay,False
407,Monitor,Electronics,3,654.59,0.0,1963.77,2025-03-07,23:31:52,North,38,3502,Apple Pay,True
408,Mouse,Electronics,5,109.11,0.0,545.55,2021-09-07,00:00:00,North,9,1538,Cash,False
409,Desk,Furniture,3,744.76,0.0,2234.28,2023-04-01,00:00:00,West,9,979,Cash,True
410,Sweater,Clothing,4,115.61,0.0,462.44,2025-01-14,23:31:52,West,41,1990,Credit Card,True
411,Chair,Furniture,4,68.79,0.06,258.65,2025-05-03,00:00:00,East,27,3554,Apple Pay,False
412,Shoes,Clothing,5,192.0,0.0,960.0,2024-10-10,23:31:52,West,40,4059,PayPal,True
413,Jacket,Clothing,5,163.49,0.0,817.45,2025-01-20,23:31:52,South,5,4225,Credit Card,True
414,Sofa,Furniture,3,1414.18,0.0,4242.54,2024-11-16,23:31:52,South,47,523,Apple Pay,False
415,Jacket,Clothing,2,55.68,0.0,111.36,2024-10-21,23:31:52,East,39,2727,Cash,False
416,Mouse,Electronics,5,26.21,0.0,131.05,2025-01-27,23:31:52,West,8,562,Credit Card,False
417,Headphones,Electronics,4,237.97,0.29,675.83,2024-07-19,23:31:52,South,4,2929,Google Pay,False
418,Coffee Maker,Appliances,4,225.55,0.0,902.2,2024-08-19,23:31:52,East,21,895,PayPal,True
419,Tablet,Electronics,4,771.83,0.0,3087.32,2024-08-19,23:31:52,South,45,4498,Cash,False
420,Desk,Furniture,4,235.49,0.28,678.21,2024-11-26,23:31:52,North,50,2421,Credit Card,True
421,Keyboard,Electronics,4,65.38,0.0,261.52,2024-06-21,23:31:52,East,44,4633,PayPal,True
422,Jeans,Clothing,5,44.1,0.0,220.5,2025-04-13,23:31:52,East,24,3425,Google Pay,False
423,Shoes,Clothing,4,47.25,0.18,154.98,2024-07-30,23:31:52,East,38,394,Debit Card,True
424,Sofa,Furniture,5,1003.9,0.0,5019.5,2025-05-14,23:31:52,West,24,4448,Credit Card,True
425,T-shirt,Clothing,3,43.72,0.0,131.16,2024-06-09,23:31:52,East,41,4641,Credit Card,True
426,Toaster,Appliances,3,31.93,0.23,73.76,2025-05-01,23:31:52,East,5,4641,Google Pay,True
427,Jeans,Clothing,2,86.02,0.0,172.04,2024-11-30,23:31:52,East,9,978,PayPal,False
428,Tablet,Electronics,5,218.9,0.0,1094.5,2025-03-05,23:31:52,South,32,3803,Apple Pay,True
429,Sweater,Clothing,1,68.4,0.0,68.4,2024-07-28,23:31:52,East,29,1840,Google Pay,True
430,Laptop,Electronics,2,1107.82,0.0,2215.64,2024-09-23,23:31:52,South,45,40,Cash,False
431,Jeans,Clothing,4,31.48,0.0,125.92,2025-02-25,23:31:52,East,40,1351,Debit Card,False
432,Monitor,Electronics,1,673.27,0.13,585.74,2024-07-28,23:31:52,South,28,4383,Google Pay,False
433,Monitor,Electronics,2,326.06,0.06,612.99,2024-10-10,23:31:52,East,16,3886,Debit Card,False
434,Sweater,Clothing,2,34.76,0.0,69.52,2023-08-01,00:00:00,West,28,3462,Cash,True
435,Coffee Maker,Appliances,1,215.59,0.12,189.72,2024-12-19,23:31:52,South,40,1442,Cash,True
436,Blender,Appliances,2,107.74,0.0,215.48,2024-12-15,23:31:52,West,8,1843,Google Pay,True
437,Jeans,Clothing,2,80.02,0.0,160.04,2025-03-20,23:31:52,South,1,1738,Cash,True
438,Bookshelf,Furniture,4,296.38,0.0,1185.52,2025-03-01,23:31:52,West,31,2611,Debit Card,True
439,Tablet,Electronics,3,597.54,0.12,1577.51,2025-01-09,23:31:52,West,22,833,Debit Card,True
440,Jeans,Clothing,2,54.63,0.0,109.26,2022-06-30,00:00:00,West,46,1442,Apple Pay,True
441,T-shirt,Clothing,4,49.65,0.0,198.6,2020-01-16,00:00:00,East,37,936,Debit Card,True
442,Bed Frame,Furniture,1,1082.18,0.1,973.96,2024-11-15,23:31:52,North,18,1262,Credit Card,True
443,Blender,Appliances,3,85.65,0.02,251.81,2025-01-07,23:31:52,East,39,2354,Credit Card,True
444,Toaster,Appliances,5,98.9,0.17,410.44,2025-04-16,23:31:52,North,3,352,Apple Pay,True
445,Tablet,Electronics,1,333.98,0.21,263.84,2024-12-29,23:31:52,South,10,1032,Credit Card,True
446,Headphones,Electronics,1,132.74,0.19,107.52,2022-11-03,00:00:00,North,15,1883,PayPal,True
447,Monitor,Electronics,3,528.58,0.0,1585.74,2024-09-02,23:31:52,East,24,626,Debit Card,True
448,Tablet,Electronics,1,276.22,0.03,267.93,2024-11-02,23:31:52,North,39,3514,Cash,True
449,Sweater,Clothing,1,81.42,0.0,81.42,2025-01-27,23:31:52,North,33,1021,Debit Card,False
450,Desk,Furniture,2,663.71,0.0,1327.42,2025-05-20,23:31:52,East,8,3277,Cash,True
451,Monitor,Electronics,1,505.38,0.0,505.38,2024-10-04,00:00:00,South,42,4409,Apple Pay,True
452,Mouse,Electronics,1,43.47,0.0,43.47,2024-05-28,23:31:52,South,33,3000,Credit Card,False
453,Sweater,Clothing,3,30.14,0.0,90.42,2024-12-09,23:31:52,North,6,3991,Debit Card,False
454,Bed Frame,Furniture,2,651.47,0.0,1302.94,2024-08-07,23:31:52,West,16,4483,PayPal,False
455,Coffee Maker,Appliances,4,269.79,0.0,1079.16,2021-04-18,00:00:00,North,39,4082,Credit Card,False
456,Blender,Appliances,4,58.98,0.0,235.92,2023-09-25,00:00:00,South,17,1411,Debit Card,False
457,Blender,Appliances,4,106.51,0.05,404.74,2025-04-15,23:31:52,East,34,3218,Credit Card,True
458,Jacket,Clothing,4,64.64,0.0,258.56,2021-10-24,00:00:00,East,8,4665,Debit Card,True
459,Keyboard,Electronics,3,199.19,0.0,597.57,2023-06-29,00:00:00,West,39,4144,PayPal,True
460,Sofa,Furniture,4,1560.83,0.0,6243.32,2022-01-23,00:00:00,West,33,1293,Credit Card,False
461,Bed Frame,Furniture,4,1489.98,0.0,5959.92,2021-11-12,00:00:00,East,15,216,Credit Card,False
462,Toaster,Appliances,1,69.15,0.0,69.15,2024-12-02,23:31:52,North,4,1494,Credit Card,True
463,Headphones,Electronics,1,74.58,0.15,63.39,2025-03-12,23:31:52,South,50,2456,Credit Card,True
464,Mouse,Electronics,2,116.87,0.0,233.74,2024-09-09,23:31:52,South,47,2777,Debit Card,True
465,Jacket,Clothing,3,61.97,0.0,185.91,2024-09-17,23:31:52,South,42,2236,Google Pay,False
466,Blender,Appliances,1,183.8,0.0,183.8,2022-06-01,00:00:00,West,42,1150,Google Pay,True
467,T-shirt,Clothing,5,38.24,0.0,191.2,2025-03-25,23:31:52,North,27,3793,Debit Card,True
468,Tablet,Electronics,4,243.24,0.0,972.96,2022-09-30,00:00:00,South,9,3267,Apple Pay,False
469,Desk,Furniture,4,115.17,0.0,460.68,2025-02-02,23:31:52,South,3,2534,PayPal,False
470,Tablet,Electronics,2,350.24,0.0,700.48,2024-09-08,23:31:52,North,31,665,Debit Card,True
471,Monitor,Electronics,3,465.56,0.0,1396.68,2024-09-26,23:31:52,North,34,1093,Apple Pay,True
472,Monitor,Electronics,3,547.42,0.05,1560.15,2020-10-26,00:00:00,South,7,4261,Credit Card,True
473,Keyboard,Electronics,1,50.37,0.0,50.37,2024-09-02,23:31:52,West,32,1965,Cash,False
474,Toaster,Appliances,1,41.56,0.25,31.17,2025-05-07,23:31:52,South,40,1820,Cash,True
475,Coffee Maker,Appliances,3,66.71,0.0,200.13,2023-05-02,00:00:00,North,41,3469,Google Pay,True
476,Jeans,Clothing,3,68.48,0.0,205.44,2021-01-14,00:00:00,East,42,3243,PayPal,True
477,T-shirt,Clothing,3,38.08,0.2,91.39,2020-07-10,00:00:00,South,6,2745,Debit Card,False
478,Chair,Furniture,2,339.34,0.22,529.37,2025-03-05,23:31:52,South,37,4837,Credit Card,False
479,Smartphone,Electronics,1,1143.32,0.0,1143.32,2025-01-24,23:31:52,North,32,3057,Apple Pay,True
480,Sweater,Clothing,2,29.38,0.0,58.76,2024-10-01,23:31:52,West,18,1995,Google Pay,True
481,T-shirt,Clothing,4,48.23,0.0,192.92,2024-09-15,00:00:00,West,23,115,Cash,True
482,Coffee Maker,Appliances,1,225.47,0.0,225.47,2024-08-24,23:31:52,East,44,3007,Cash,False
483,T-shirt,Clothing,3,18.2,0.0,54.6,2024-11-20,23:31:52,South,49,9,Debit Card,False
484,Sweater,Clothing,2,87.81,0.0,175.62,2025-04-30,23:31:52,South,24,4610,Google Pay,True
485,Laptop,Electronics,3,1033.9,0.0,3101.7,2025-04-27,23:31:52,West,6,1882,PayPal,True
486,Laptop,Electronics,1,1168.6,0.03,1133.54,2024-08-03,23:31:52,West,24,1670,Apple Pay,False
487,Headphones,Electronics,2,182.92,0.0,365.84,2025-03-25,23:31:52,North,48,2445,Google Pay,False
488,Keyboard,Electronics,1,194.58,0.0,194.58,2024-01-24,00:00:00,East,5,1356,Credit Card,False
489,Chair,Furniture,2,199.67,0.0,399.34,2024-11-17,23:31:52,West,46,2821,Google Pay,False
490,Jeans,Clothing,4,39.07,0.19,126.59,2024-07-21,00:00:00,West,29,2661,PayPal,True
491,Headphones,Electronics,4,182.75,0.0,731.0,2024-11-01,00:00:00,South,10,1276,PayPal,True
492,Desk,Furniture,1,461.86,0.06,434.15,2023-06-24,00:00:00,East,42,858,Debit Card,True
493,Desk,Furniture,3,783.03,0.0,2349.09,2025-02-14,23:31:52,North,38,943,Google Pay,True
494,Headphones,Electronics,4,240.46,0.0,961.84,2024-08-07,23:31:52,South,29,3302,Debit Card,True
495,Bookshelf,Furniture,1,166.89,0.0,166.89,2024-08-05,23:31:52,North,16,4912,Credit Card,True
496,Chair,Furniture,1,228.8,0.0,228.8,2024-07-09,23:31:52,East,43,939,Google Pay,False
497,Blender,Appliances,1,55.4,0.0,55.4,2025-01-04,23:31:52,South,1,1239,PayPal,True
498,Jacket,Clothing,1,263.48,0.07,245.04,2025-04-09,23:31:52,West,48,2957,Google Pay,True
